id,name,code,account_type,tag_ids,reconcile,name@fr
l10n_dz_409400,"Autres avances et acomptes (Consultants, CAC, Experts)",409400,liability_payable,,True,"Autres avances et acomptes (Consultants, CAC, Experts)"
l10n_dz_409600,Fournisseurs - Créances pour emballages et matériel à rendre,409600,liability_payable,,True,Fournisseurs - Créances pour emballages et matériel à rendre
l10n_dz_409700,Fournisseurs - à solde débiteurs,409700,liability_payable,,True,Fournisseurs - à solde débiteurs
l10n_dz_409800,"Rabais, remises, ristournes à obtenir",409800,liability_payable,,True,"Rabais, remises, ristournes à obtenir"
l10n_dz_411000,Clients,411000,asset_receivable,,True,Clients
l10n_dz_411100,Clients - Ventes de biens ou de prestations de services (Compte client par défaut),411100,asset_receivable,,True,Clients - Ventes de biens ou de prestations de services (Compte client par défaut)
l10n_dz_411400,Clients - Autres créances diverses,411400,asset_receivable,,True,Clients - Autres créances diverses
l10n_dz_411700,Clients - Retenues de garantie,411700,asset_receivable,,True,Clients - Retenues de garantie
l10n_dz_412,Clients - Retenues de garantie,412,asset_receivable,,True,Clients - Retenues de garantie
l10n_dz_413,Clients - Effets à recevoir,413,asset_receivable,,True,Clients - Effets à recevoir
l10n_dz_413000,Clients : Effets à recevoir,413000,asset_receivable,,True,Clients : Effets à recevoir
l10n_dz_416000,Clients douteux ou litigieux,416000,asset_receivable,,True,Clients douteux ou litigieux
l10n_dz_416100,Clients douteux ou litigieux : secteur public,416100,asset_receivable,,True,Clients douteux ou litigieux : secteur public
l10n_dz_416200,Clients douteux ou litigieux : secteur privé,416200,asset_receivable,,True,Clients douteux ou litigieux : secteur privé
l10n_dz_417000,Créances sur travaux ou prestations en cours,417000,asset_receivable,,True,Créances sur travaux ou prestations en cours
l10n_dz_417100,Créances sur travaux en cours ( à l'avancement),417100,asset_receivable,,True,Créances sur travaux en cours ( à l'avancement)
l10n_dz_417200,Créances sur travaux prestations cours (à l'avanacement),417200,asset_receivable,,True,Créances sur travaux prestations cours (à l'avanacement)
l10n_dz_418000,Clients - Produits finis  non encore facturés,418000,asset_receivable,,True,Clients - Produits finis  non encore facturés
l10n_dz_418100,Clients - Factures à établir : Secteur Public,418100,asset_receivable,,True,Clients - Factures à établir : Secteur Public
l10n_dz_418200,Clients - Factures à établir : Secteur Privé,418200,asset_receivable,,True,Clients - Factures à établir : Secteur Privé
l10n_dz_418800,Clients - Intérêts moratoires à facturer,418800,asset_receivable,,True,Clients - Intérêts moratoires à facturer
l10n_dz_419000,Clients créditeurs - RRR à accorder et autres avoirs à établir,419000,asset_receivable,,True,Clients créditeurs - RRR à accorder et autres avoirs à établir
l10n_dz_419100,Clients - Avances et acomptes reçus sur commandes,419100,asset_receivable,,True,Clients - Avances et acomptes reçus sur commandes
l10n_dz_419600,Clients - Dettes pour emballages et matériels consignés,419600,asset_receivable,,True,Clients - Dettes pour emballages et matériels consignés
l10n_dz_419700,Clients à solde créditeurs  ( a détaillé par code Tiers (est ce  nécéssaire?),419700,asset_receivable,,True,Clients à solde créditeurs  ( a détaillé par code Tiers (est ce  nécéssaire?)
l10n_dz_419800,"Rabais, remises, ristournes à accorder et autres avoirs à établir",419800,asset_receivable,,True,"Rabais, remises, ristournes à accorder et autres avoirs à établir"
l10n_dz_421000,Personnel - Rémunérations dues,421000,liability_current,,True,Personnel - Rémunérations dues
l10n_dz_421100,Salaires et appointements à payer,421100,liability_current,,True,Salaires et appointements à payer
l10n_dz_421200,Présalaires à payer,421200,liability_current,,True,Présalaires à payer
l10n_dz_421300,Soldes de tout compte restant dus,421300,liability_current,,True,Soldes de tout compte restant dus
l10n_dz_422000,Fonds des œuvres sociales,422000,liability_current,,True,Fonds des œuvres sociales
l10n_dz_422100,Contributions annuelles à payer (3%),422100,liability_current,,True,Contributions annuelles à payer (3%)
l10n_dz_422900,Autres avances pour le compte des oeuvres sociales,422900,liability_current,,True,Autres avances pour le compte des oeuvres sociales
l10n_dz_423000,Participation des salariés au résultat,423000,liability_current,,True,Participation des salariés au résultat
l10n_dz_423100,Quote-part de bénéfice à répartir,423100,liability_current,,True,Quote-part de bénéfice à répartir
l10n_dz_425000,Personnel - Avances et acomptes,425000,liability_current,,True,Personnel - Avances et acomptes
l10n_dz_425100,Avances sur salaires,425100,liability_current,,True,Avances sur salaires
l10n_dz_425600,Avances sur frais de mission,425600,liability_current,,True,Avances sur frais de mission
l10n_dz_425800,Autres avances exceptionelles,425800,liability_current,,True,Autres avances exceptionelles
l10n_dz_426000,Personnel - Dépôts reçu,426000,liability_current,,True,Personnel - Dépôts reçu
l10n_dz_426100,Frais médicaux à rembourser,426100,liability_current,,True,Frais médicaux à rembourser
l10n_dz_426800,Autres dépots et prestations reçus au profit du personel,426800,liability_current,,True,Autres dépots et prestations reçus au profit du personel
l10n_dz_427000,Personnel - Oppositions,427000,liability_current,,True,Personnel - Oppositions
l10n_dz_427100,Saisie-arrêt et cession de rémunération (sur décision de Justice),427100,liability_current,,True,Saisie-arrêt et cession de rémunération (sur décision de Justice)
l10n_dz_427200,Retenue sur prêts sociaux,427200,liability_current,,True,Retenue sur prêts sociaux
l10n_dz_427300,Retenue pour fonds de solidarité nationale et internationale,427300,liability_current,,True,Retenue pour fonds de solidarité nationale et internationale
l10n_dz_427400,Retenue sur loyers logements du personnel,427400,liability_current,,True,Retenue sur loyers logements du personnel
l10n_dz_427500,Salaires bloqués,427500,liability_current,,True,Salaires bloqués
l10n_dz_427800,Autres retenues sur salaires,427800,liability_current,,True,Autres retenues sur salaires
l10n_dz_428000,Personnel - Charges à payer et produits à recevoir,428000,liability_current,,True,Personnel - Charges à payer et produits à recevoir
l10n_dz_428100,Dettes provisionnées pour congés à payer,428100,liability_current,,True,Dettes provisionnées pour congés à payer
l10n_dz_428600,Frais de mission à payer,428600,liability_current,,True,Frais de mission à payer
l10n_dz_428800,Personnel : Autres charges à payer,428800,liability_current,,True,Personnel : Autres charges à payer
l10n_dz_428900,Personnel : Produits à recevoir,428900,liability_current,,True,Personnel : Produits à recevoir
l10n_dz_431000,Sécurité Sociale,431000,liability_current,,True,Sécurité Sociale
l10n_dz_431100,Retenue sécurité sociale part( des employés),431100,liability_current,,True,Retenue sécurité sociale part( des employés)
l10n_dz_431200,Cotisations FNPOS,431200,liability_current,,True,Cotisations FNPOS
l10n_dz_431300,CNAS à payer ( part employeur),431300,liability_current,,True,CNAS à payer ( part employeur)
l10n_dz_431400,Cotisations CASNOS à payer,431400,liability_current,,True,Cotisations CASNOS à payer
l10n_dz_432000,Autres organismes sociaux,432000,liability_current,,True,Autres organismes sociaux
l10n_dz_432100,Cotisations Mutuelle à payer,432100,liability_current,,True,Cotisations Mutuelle à payer
l10n_dz_432200,Cotisations OPREBAT à payer,432200,liability_current,,True,Cotisations OPREBAT à payer
l10n_dz_432300,Cotisations CACOBATPH à payer,432300,liability_current,,True,Cotisations CACOBATPH à payer
l10n_dz_432600,Assurance groupe (Quote-part employeur) à payer,432600,liability_current,,True,Assurance groupe (Quote-part employeur) à payer
l10n_dz_432700,Assurance groupe (Quote-part des travailleurs) à payer,432700,liability_current,,True,Assurance groupe (Quote-part des travailleurs) à payer
l10n_dz_432800,Autres organismes sociaux,432800,liability_current,,True,Autres organismes sociaux
l10n_dz_438000,Organismes sociaux - Charges à payer et produits à recevoir,438000,liability_current,,True,Organismes sociaux - Charges à payer et produits à recevoir
l10n_dz_438600,Organismes sociaux : charges sociales sur congés à payer,438600,liability_current,,True,Organismes sociaux : charges sociales sur congés à payer
l10n_dz_438800,Organismes sociaux : Autres charges à payer,438800,liability_current,,True,Organismes sociaux : Autres charges à payer
l10n_dz_438900,"Organismes sociaux, produits à recevoir",438900,liability_current,,True,"Organismes sociaux, produits à recevoir"
l10n_dz_441000,"État et collectivités publiques, subventions à recevoir",441000,liability_current,,True,"État et collectivités publiques, subventions à recevoir"
l10n_dz_441100,Subventions d'investissement à recevoir,441100,liability_current,,True,Subventions d'investissement à recevoir
l10n_dz_441200,Subventions d'exploitation à recevoir,441200,liability_current,,True,Subventions d'exploitation à recevoir
l10n_dz_441300,Subventions d'équilibre à recevoir,441300,liability_current,,True,Subventions d'équilibre à recevoir
l10n_dz_441400,Subventions certification ISO à recevoir,441400,liability_current,,True,Subventions certification ISO à recevoir
l10n_dz_441800,Autres subventions et aides publiques à recevoir,441800,liability_current,,True,Autres subventions et aides publiques à recevoir
l10n_dz_441900,Avances sur subventions à recevoir,441900,liability_current,,True,Avances sur subventions à recevoir
l10n_dz_442000,État -Impôts et taxes recouvrables sur des tiers,442000,liability_current,,True,État -Impôts et taxes recouvrables sur des tiers
l10n_dz_442100,IRG retenu sur salaires (barème),442100,liability_current,,True,IRG retenu sur salaires (barème)
l10n_dz_442200,IRG – Libératoire sur rappels de salaires et participation,442200,liability_current,,True,IRG – Libératoire sur rappels de salaires et participation
l10n_dz_442300,IRG – Libératoire sur bénéfices distribués,442300,liability_current,,True,IRG – Libératoire sur bénéfices distribués
l10n_dz_442400,IRG – Libératoire sur revenus mobiliers,442400,liability_current,,True,IRG – Libératoire sur revenus mobiliers
l10n_dz_442500,IRG – Libératoire sur Jetons de présence et tantièmes,442500,liability_current,,True,IRG – Libératoire sur Jetons de présence et tantièmes
l10n_dz_442600,IRG – Libératoire retenu à la source aux consultants,442600,liability_current,,True,IRG – Libératoire retenu à la source aux consultants
l10n_dz_442800,Autres impôts retenus à la source,442800,liability_current,,True,Autres impôts retenus à la source
l10n_dz_443000,Opérations particulières avec l'Etat et les collectivités publiques,443000,liability_current,,True,Opérations particulières avec l'Etat et les collectivités publiques
l10n_dz_443100,Créances sur l'Etat - Indeminisation,443100,liability_current,,True,Créances sur l'Etat - Indeminisation
l10n_dz_443200,Avances pour compte ANEM - Emplois aidés,443200,liability_current,,True,Avances pour compte ANEM - Emplois aidés
l10n_dz_443800,Créances ou dettes résultant du changement de la réglementation fiscale,443800,liability_current,,True,Créances ou dettes résultant du changement de la réglementation fiscale
l10n_dz_444000,État - Impôts sur les résultats,444000,liability_current,,True,État - Impôts sur les résultats
l10n_dz_444100,Acomptes provisionnels sur IBS,444100,liability_current,,True,Acomptes provisionnels sur IBS
l10n_dz_444900,Impôts sur les bénéfices – IBS à payer,444900,liability_current,,True,Impôts sur les bénéfices – IBS à payer
l10n_dz_445000,État - Taxes sur le chiffre d'affaires,445000,liability_current,,True,État - Taxes sur le chiffre d'affaires
l10n_dz_445500,TVA à décaisser,445500,liability_current,,True,TVA à décaisser
l10n_dz_445510,TVA à décaisser (à payer sur G.50),445510,liability_current,,True,TVA à décaisser (à payer sur G.50)
l10n_dz_445520,Obligations cautionnées (au profit des douanes),445520,liability_current,,True,Obligations cautionnées (au profit des douanes)
l10n_dz_445600,TVA récupérable et précompte,445600,liability_current,,True,TVA récupérable et précompte
l10n_dz_445620,TVA récupérable sur immobilisations,445620,liability_current,,True,TVA récupérable sur immobilisations
l10n_dz_445630,TVA transférée par d'autres entreprises,445630,liability_current,,True,TVA transférée par d'autres entreprises
l10n_dz_445660,TVA récupérable sur achats de stocks et de services,445660,liability_current,,True,TVA récupérable sur achats de stocks et de services
l10n_dz_445680,Crédit de TVA à reporter (précompte),445680,liability_current,,True,Crédit de TVA à reporter (précompte)
l10n_dz_445700,TVA Collectée,445700,liability_current,,True,TVA Collectée
l10n_dz_445710,TVA collectée (Taux Normal :19%),445710,liability_current,,True,TVA collectée (Taux Normal :19%)
l10n_dz_445720,TVA collectée (Taux Réduit : 9%),445720,liability_current,,True,TVA collectée (Taux Réduit : 9%)
l10n_dz_445750,Droit de timbre perçus au profit du trésor,445750,liability_current,,True,Droit de timbre perçus au profit du trésor
l10n_dz_445800,TVA à régulariser,445800,liability_current,,True,TVA à régulariser
l10n_dz_445830,Remboursement de TVA demandé,445830,liability_current,,True,Remboursement de TVA demandé
l10n_dz_445840,TVA récupérée d'avance ou en attente de régularisation,445840,liability_current,,True,TVA récupérée d'avance ou en attente de régularisation
l10n_dz_445860,TVA sur facture d'achats non parvenues,445860,liability_current,,True,TVA sur facture d'achats non parvenues
l10n_dz_445870,TVA sur factures de ventes ou de préstations à établir,445870,liability_current,,True,TVA sur factures de ventes ou de préstations à établir
l10n_dz_446000,Organismes internationaux,446000,liability_current,,True,Organismes internationaux
l10n_dz_446100,Fonds de solidarité internationale,446100,liability_current,,True,Fonds de solidarité internationale
l10n_dz_446200,Subventions d’organismes étrangers,446200,liability_current,,True,Subventions d’organismes étrangers
l10n_dz_447000,"Autres impôts, taxes et versements assimilés",447000,liability_current,,True,"Autres impôts, taxes et versements assimilés"
l10n_dz_447100,Taxe sur l’activité professionnelle – TAP  à payer (sur G.50),447100,liability_current,,True,Taxe sur l’activité professionnelle – TAP  à payer (sur G.50)
l10n_dz_447200,Taxe sur l’apprentissage et la formation professionnelle,447200,liability_current,,True,Taxe sur l’apprentissage et la formation professionnelle
l10n_dz_447300,Taxe sur l’environnement – (Écotaxe),447300,liability_current,,True,Taxe sur l’environnement – (Écotaxe)
l10n_dz_447400,Droits d’enregistrement à payer,447400,liability_current,,True,Droits d’enregistrement à payer
l10n_dz_447500,Taxe foncière à payer,447500,liability_current,,True,Taxe foncière à payer
l10n_dz_447600,Taxes spéciales (ou spécifiques) à payer,447600,liability_current,,True,Taxes spéciales (ou spécifiques) à payer
l10n_dz_447800,"Autres droits, impôts et taxes à payer",447800,liability_current,,True,"Autres droits, impôts et taxes à payer"
l10n_dz_448000,État - Charges à payer et produits à recevoir (hors impôts),448000,liability_current,,True,État - Charges à payer et produits à recevoir (hors impôts)
l10n_dz_448200,Etats Charges à payer : charges fiscales sur congés à payer,448200,liability_current,,True,Etats Charges à payer : charges fiscales sur congés à payer
l10n_dz_448600,Rappel d'impôts à payer hors IBS,448600,liability_current,,True,Rappel d'impôts à payer hors IBS
l10n_dz_448700,"Etat, Produits à recevoir : Trop versés sur impôts",448700,liability_current,,True,"Etat, Produits à recevoir : Trop versés sur impôts"
l10n_dz_448800,"Etat, Produits à recevoir : Dégrèvement d'impôts",448800,liability_current,,True,"Etat, Produits à recevoir : Dégrèvement d'impôts"
l10n_dz_451000,Opérations Groupe,451000,liability_current,,True,Opérations Groupe
l10n_dz_451100,Avances de fonds,451100,liability_current,,True,Avances de fonds
l10n_dz_451800,Autres opérations,451800,liability_current,,True,Autres opérations
l10n_dz_455000,Associés - Comptes courants,455000,liability_current,,True,Associés - Comptes courants
l10n_dz_455100,Associés - Comptes courants: Principal,455100,liability_current,,True,Associés - Comptes courants: Principal
l10n_dz_455600,Associés - Comptes courants: Intérêts courus,455600,liability_current,,True,Associés - Comptes courants: Intérêts courus
l10n_dz_456000,Associés - Opérations sur le capital,456000,liability_current,,True,Associés - Opérations sur le capital
l10n_dz_456100,Associés - Comptes d'apport en société,456100,liability_current,,True,Associés - Comptes d'apport en société
l10n_dz_456110,Associés: Apports en nature,456110,liability_current,,True,Associés: Apports en nature
l10n_dz_456150,Associés: Apports en numéraire,456150,liability_current,,True,Associés: Apports en numéraire
l10n_dz_456200,"Associés  - Capital souscrit, appelé, non versé",456200,liability_current,,True,"Associés  - Capital souscrit, appelé, non versé"
l10n_dz_456300,Associés - Versements reçus sur augmentation de capital,456300,liability_current,,True,Associés - Versements reçus sur augmentation de capital
l10n_dz_456400,Associés - Versements anticipés,456400,liability_current,,True,Associés - Versements anticipés
l10n_dz_456600,Actionnaires défaillants,456600,liability_current,,True,Actionnaires défaillants
l10n_dz_456700,Associés - Capital à rembourser,456700,liability_current,,True,Associés - Capital à rembourser
l10n_dz_457000,Associés - Dividendes à payer,457000,liability_current,,True,Associés - Dividendes à payer
l10n_dz_457100,Coupons d'action (Intérêts statuaires),457100,liability_current,,True,Coupons d'action (Intérêts statuaires)
l10n_dz_457200,Dividende mis en paiement,457200,liability_current,,True,Dividende mis en paiement
l10n_dz_457700,Tantièmes à payer aux administrateurs et gérants,457700,liability_current,,True,Tantièmes à payer aux administrateurs et gérants
l10n_dz_458000,Associés – opérations faites en commun ou en groupement,458000,liability_current,,True,Associés – opérations faites en commun ou en groupement
l10n_dz_458600,Opérations faites en commun : Charges à payer,458600,liability_current,,True,Opérations faites en commun : Charges à payer
l10n_dz_458700,Opérations faites en commun : Produits à recevoir,458700,liability_current,,True,Opérations faites en commun : Produits à recevoir
l10n_dz_458800,Intérêts courus,458800,liability_current,,True,Intérêts courus
l10n_dz_462000,Créances sur cessions d'immobilisations,462000,asset_current,,True,Créances sur cessions d'immobilisations
l10n_dz_462100,Fonds à recevoir sur cession d'actifs réformées,462100,asset_current,,True,Fonds à recevoir sur cession d'actifs réformées
l10n_dz_462200,Débiteurs sur cessions d'immobilisations,462200,asset_current,,True,Débiteurs sur cessions d'immobilisations
l10n_dz_464000,Dettes sur acquisitions de VMP et instruments financiers dérivés,464000,asset_current,,True,Dettes sur acquisitions de VMP et instruments financiers dérivés
l10n_dz_465000,Créances sur cessions de VMP et instruments financiers dérivés,465000,asset_current,,True,Créances sur cessions de VMP et instruments financiers dérivés
l10n_dz_467000,Autres comptes débiteurs ou créditeurs,467000,asset_current,,True,Autres comptes débiteurs ou créditeurs
l10n_dz_467100,"Fonds en dépôt chez les officiers ministériels (notaires, commis, priseurs)",467100,asset_current,,True,"Fonds en dépôt chez les officiers ministériels (notaires, commis, priseurs)"
l10n_dz_467200,Avances sur frais divers,467200,asset_current,,True,Avances sur frais divers
l10n_dz_467300,Achats pour compte de tiers,467300,asset_current,,True,Achats pour compte de tiers
l10n_dz_467400,Autres avances pour compte,467400,asset_current,,True,Autres avances pour compte
l10n_dz_467500,Jetons de présence à payer aux Administrateurs,467500,asset_current,,True,Jetons de présence à payer aux Administrateurs
l10n_dz_467600,Débiteurs divers (à détailler),467600,asset_current,,True,Débiteurs divers (à détailler)
l10n_dz_467900,Créditeurs divers à détailler,467900,asset_current,,True,Créditeurs divers à détailler
l10n_dz_468000,Divers - Charges à payer et produits à recevoir,468000,asset_current,,True,Divers - Charges à payer et produits à recevoir
l10n_dz_468600,Charges à payer,468600,asset_current,,True,Charges à payer
l10n_dz_468610,Amendes et pénalités à payer,468610,asset_current,,True,Amendes et pénalités à payer
l10n_dz_468620,Autres charges opérationnelles à payer,468620,asset_current,,True,Autres charges opérationnelles à payer
l10n_dz_468700,Produits à recevoir,468700,asset_current,,True,Produits à recevoir
l10n_dz_468710,Remboursement indémnisations d'assurances à percevoir,468710,asset_current,,True,Remboursement indémnisations d'assurances à percevoir
l10n_dz_468720,Autres produits opérationnels à recevoir,468720,asset_current,,True,Autres produits opérationnels à recevoir
l10n_dz_470000,Comptes transitoires ou d'attente,470000,asset_current,,True,Comptes transitoires ou d'attente
l10n_dz_476000,Dépenses en attente d'imputation,476000,asset_current,,True,Dépenses en attente d'imputation
l10n_dz_477000,Recettes en attente d'imputation,477000,asset_current,,True,Recettes en attente d'imputation
l10n_dz_478000,Autres opérations à régulariser,478000,asset_current,,True,Autres opérations à régulariser
l10n_dz_481000,Provisions - passifs courants,481000,asset_prepayments,,True,Provisions - passifs courants
l10n_dz_481100,Provisions pour procès et litiges (moins de 12 mois),481100,asset_prepayments,,True,Provisions pour procès et litiges (moins de 12 mois)
l10n_dz_481200,Provisions pour garanties données aux clients(moins de 12 mois),481200,asset_prepayments,,True,Provisions pour garanties données aux clients(moins de 12 mois)
l10n_dz_481500,Provisions pour amendes et pénalités,481500,asset_prepayments,,True,Provisions pour amendes et pénalités
l10n_dz_481600,Provisions pour pertes de change,481600,asset_prepayments,,True,Provisions pour pertes de change
l10n_dz_481800,Autres provisions : Passifs courants,481800,asset_prepayments,,True,Autres provisions : Passifs courants
l10n_dz_486000,Charges constatées d'avance,486000,asset_prepayments,,True,Charges constatées d'avance
l10n_dz_486100,Loyers payés d’avance (autre que cautionnement),486100,asset_prepayments,,True,Loyers payés d’avance (autre que cautionnement)
l10n_dz_486200,Primes d’assurances payées d’avance,486200,asset_prepayments,,True,Primes d’assurances payées d’avance
l10n_dz_486300,Abonnements payés d’avance,486300,asset_prepayments,,True,Abonnements payés d’avance
l10n_dz_486600,Charges financières différées,486600,asset_prepayments,,True,Charges financières différées
l10n_dz_486800,Autres charges constatées d’avance,486800,asset_prepayments,,True,Autres charges constatées d’avance
l10n_dz_487000,Produits constatés d'avance,487000,asset_prepayments,,True,Produits constatés d'avance
l10n_dz_487100,Loyers perçus d’avance  (immeubles de placement),487100,asset_prepayments,,True,Loyers perçus d’avance  (immeubles de placement)
l10n_dz_487700,Subventions à étaler,487700,asset_prepayments,,True,Subventions à étaler
l10n_dz_487800,Autres produits constatés d’avance,487800,asset_prepayments,,True,Autres produits constatés d’avance
l10n_dz_491000,Pertes de valeur sur comptes de clients,491000,asset_current,,True,Pertes de valeur sur comptes de clients
l10n_dz_491100,Pertes de valeurs sur comptes de clients,491100,asset_current,,True,Pertes de valeurs sur comptes de clients
l10n_dz_491200,Pertes de valeurs sur retenues de garanties,491200,asset_current,,True,Pertes de valeurs sur retenues de garanties
l10n_dz_495000,Pertes de valeur sur comptes du groupe et sur associés,495000,asset_current,,True,Pertes de valeur sur comptes du groupe et sur associés
l10n_dz_495100,Pertes de valeur sur compte du groupe,495100,asset_current,,True,Pertes de valeur sur compte du groupe
l10n_dz_495500,Pertes de valeur sur comptes courants des associés,495500,asset_current,,True,Pertes de valeur sur comptes courants des associés
l10n_dz_495800,Pertes de valeur sur opérations faites en commun (SEP – GIE),495800,asset_current,,True,Pertes de valeur sur opérations faites en commun (SEP – GIE)
l10n_dz_496000,Pertes de valeur sur comptes de débiteurs divers,496000,asset_current,,True,Pertes de valeur sur comptes de débiteurs divers
l10n_dz_496200,Pertes de valeur sur créances de cessions d'immobilisations,496200,asset_current,,True,Pertes de valeur sur créances de cessions d'immobilisations
l10n_dz_496500,Pertes de valeur sur créances de cessions de VMP,496500,asset_current,,True,Pertes de valeur sur créances de cessions de VMP
l10n_dz_496700,Pertes de valeur sur autres comptes débiteurs,496700,asset_current,,True,Pertes de valeur sur autres comptes débiteurs
l10n_dz_498000,Pertes de valeur sur autres comptes de tiers,498000,asset_current,,True,Pertes de valeur sur autres comptes de tiers
l10n_dz_501000,Parts dans entreprises liées,501000,asset_current,,True,Parts dans entreprises liées
l10n_dz_502000,Actions propres,502000,asset_current,,True,Actions propres
l10n_dz_503000,Autres actions ou titres conférant un droit de propriété,503000,asset_current,,True,Autres actions ou titres conférant un droit de propriété
l10n_dz_503100,Actions détenues en vue de la revente,503100,asset_current,,True,Actions détenues en vue de la revente
l10n_dz_506000,"Obligations, bons du trésor et bons de caisse à court terme",506000,asset_current,,True,"Obligations, bons du trésor et bons de caisse à court terme"
l10n_dz_506100,Obligations à moins de 12 mois,506100,asset_current,,True,Obligations à moins de 12 mois
l10n_dz_506200,Bons du Trésor à court terme,506200,asset_current,,True,Bons du Trésor à court terme
l10n_dz_506300,Bons de caisse à court terme,506300,asset_current,,True,Bons de caisse à court terme
l10n_dz_508000,Autres valeurs mobilières de placement et autres créances assimilées,508000,asset_current,,True,Autres valeurs mobilières de placement et autres créances assimilées
l10n_dz_508100,Autres valeurs mobilières,508100,asset_current,,True,Autres valeurs mobilières
l10n_dz_508200,Bons de souscription et instruments financiers composés,508200,asset_current,,True,Bons de souscription et instruments financiers composés
l10n_dz_508300,Certificat d'investissement (Art. 715-61 bis du C.Com),508300,asset_current,,True,Certificat d'investissement (Art. 715-61 bis du C.Com)
l10n_dz_508400,Certificat de droit de vote (Art. 715-61 bis du C.Com),508400,asset_current,,True,Certificat de droit de vote (Art. 715-61 bis du C.Com)
l10n_dz_508800,Intérêts courus,508800,asset_current,,True,Intérêts courus
l10n_dz_509000,Versements restant à effectuer sur valeurs mobilières de placement non libérées,509000,asset_current,,True,Versements restant à effectuer sur valeurs mobilières de placement non libérées
l10n_dz_511000,Valeurs à l'encaissement,511000,asset_cash,,True,Valeurs à l'encaissement
l10n_dz_511100,Chèques à encaisser,511100,asset_cash,,True,Chèques à encaisser
l10n_dz_511200,Traite remises à l'escompte,511200,asset_cash,,True,Traite remises à l'escompte
l10n_dz_511800,Autres valeurs à l'encaissement,511800,asset_cash,,True,Autres valeurs à l'encaissement
l10n_dz_512000,Banque,512000,asset_cash,,True,Banque
l10n_dz_512001,Compte d'attente de la banque,512001,asset_cash,,False,Compte d'attente de la banque
l10n_dz_512002,Paiements entrants en suspens,512002,asset_cash,,True,Paiements entrants en suspens
l10n_dz_512003,Paiements sortants en suspens,512003,asset_cash,,True,Paiements sortants en suspens
l10n_dz_512004,Banque,512004,asset_cash,,False,Banque
l10n_dz_512005,020 0005 17465342002 65 (copie),512005,asset_cash,,False,020 0005 17465342002 65 (copie)
l10n_dz_512006,020 0005 17465342001 68,512006,asset_cash,,False,020 0005 17465342001 68
l10n_dz_512007,1212,512007,asset_cash,,False,1212
l10n_dz_512100,Compte bancaire : Dinars,512100,asset_cash,,True,Compte bancaire : Dinars
l10n_dz_512200,Compte bancaire : Devise,512200,asset_cash,,True,Compte bancaire : Devise
l10n_dz_515000,Trésor Public et établissements publics,515000,asset_cash,,True,Trésor Public et établissements publics
l10n_dz_515100,Caisses du Trésor Public,515100,asset_cash,,True,Caisses du Trésor Public
l10n_dz_515200,Caisses des établissements publics,515200,asset_cash,,True,Caisses des établissements publics
l10n_dz_517000,Autres organismes financiers,517000,asset_cash,,True,Autres organismes financiers
l10n_dz_517100,Banque postale (C.C.P),517100,asset_cash,,True,Banque postale (C.C.P)
l10n_dz_517200,Sociétés de leasing (crédit-bail),517200,asset_cash,,True,Sociétés de leasing (crédit-bail)
l10n_dz_517300,Sociétés de factoring (affacturage),517300,asset_cash,,True,Sociétés de factoring (affacturage)
l10n_dz_517600,Société de bourse,517600,asset_cash,,True,Société de bourse
l10n_dz_517800,Société de bourse,517800,asset_cash,,True,Société de bourse
l10n_dz_518000,Intérêts courus,518000,asset_cash,,True,Intérêts courus
l10n_dz_518600,Intérêts courus à payer (agios à payer),518600,asset_cash,,True,Intérêts courus à payer (agios à payer)
l10n_dz_518700,Intérêts courus à recevoir(intérêts des dépôts créditeurs à recevoir),518700,asset_cash,,True,Intérêts courus à recevoir(intérêts des dépôts créditeurs à recevoir)
l10n_dz_519000,Concours bancaires courants,519000,asset_cash,,True,Concours bancaires courants
l10n_dz_519100,Facilité de caisse,519100,asset_cash,,True,Facilité de caisse
l10n_dz_519200,Découvert bancaire,519200,asset_cash,,True,Découvert bancaire
l10n_dz_519300,Autres avances bancaires,519300,asset_cash,,True,Autres avances bancaires
l10n_dz_519800,Intérêts courus sur concours bancaires courants,519800,asset_cash,,True,Intérêts courus sur concours bancaires courants
l10n_dz_521000,Instruments financiers dérivés : Actifs,521000,asset_current,,True,Instruments financiers dérivés : Actifs
l10n_dz_529000,Instruments financiers dérivés : Passifs,529000,asset_current,,True,Instruments financiers dérivés : Passifs
l10n_dz_530000,Liquidités,530000,asset_cash,,True,Liquidités
l10n_dz_530001,Espèces,530001,asset_cash,,False,Espèces
l10n_dz_531000,Caisse siège social,531000,asset_cash,,True,Caisse siège social
l10n_dz_531100,Caisse principale en DA,531100,asset_cash,,True,Caisse principale en DA
l10n_dz_531400,Caisse principale en devises,531400,asset_cash,,True,Caisse principale en devises
l10n_dz_532000,Caisse Auxiliaire,532000,asset_cash,,True,Caisse Auxiliaire
l10n_dz_532100,Caisse succursale (ou usine) A,532100,asset_cash,,True,Caisse succursale (ou usine) A
l10n_dz_532200,Caisse succursale (ou usine) B,532200,asset_cash,,True,Caisse succursale (ou usine) B
l10n_dz_541000,Régies d'avances,541000,asset_cash,,True,Régies d'avances
l10n_dz_542000,Accréditifs,542000,asset_cash,,True,Accréditifs
l10n_dz_580000,Transfert de liquidités,580000,asset_current,,True,Transfert de liquidités
l10n_dz_580001,Transfert de liquidités,580001,asset_current,,True,Transfert de liquidités
